year,month,quarter,state,fipscode,army_ad,navy_ad,marine_corps_ad,air_force_ad,coast_guard_ad,troops_ad,army_national_guard,army_reserve,navy_reserve,marine_corps_reserve,air_national_guard,air_force_reserve,coast_guard_reserve,total_selected_reserve,army_civilian,navy_civilian,marine_corps_civilian,air_force_civilian,dod_civilian,total_civilian,space_force_ad
2019,December,4,Vermont,50,56,4,10,57,40,167,2286,140,51,0,976,0,0,3453,263,3,0,252,33,551,NA
2019,December,4,Virginia,51,23389,79189,11349,12454,4166,130547,7110,8021,5295,1909,1477,2012,434,26258,17595,42529,5271,6128,25203,96726,NA
2019,December,4,Washington,53,26972,24904,757,6504,1988,61125,5468,5547,2336,638,1993,1804,310,18096,9081,20231,3,1466,1268,32049,NA
2019,December,4,West Virginia,54,66,4,34,19,66,189,3968,1663,72,93,2116,0,10,7922,1270,4,0,454,47,1775,NA
2019,December,4,Wisconsin,55,521,45,114,117,286,1083,7141,3879,424,476,2321,0,79,14320,1795,64,3,456,131,2449,NA
2019,December,4,Wyoming,56,36,2,12,3116,0,3166,1537,83,74,0,1239,52,0,2985,232,2,0,788,37,1059,NA
2020,March,1,Alabama,1,4511,68,143,3079,929,8730,9529,4662,293,655,2436,1421,106,19102,18210,105,4,2409,3699,24427,NA
2020,March,1,Alaska,2,9945,45,19,7781,1970,19760,1661,327,76,67,2164,375,39,4709,2369,5,0,2421,294,5089,NA
2020,March,1,Arizona,4,4632,405,4161,10976,7,20181,5289,3380,1079,557,2559,2530,0,15394,3810,187,476,3361,1225,9059,NA
2020,March,1,Arkansas,5,134,11,166,3555,20,3886,6521,1685,152,127,1936,392,0,10813,2373,9,0,1037,101,3520,NA
2020,March,1,California,6,7244,74992,56506,18887,4827,162456,13039,16493,8770,5355,4822,7638,827,56944,9217,34844,4557,9872,5996,64486,NA
2020,March,1,Colorado,8,26582,781,231,8729,49,36372,3710,3698,1029,457,1747,3223,17,13881,4371,102,4,5740,1374,11591,NA
2020,March,1,Connecticut,9,123,5465,63,36,702,6389,3678,1207,456,230,1175,1,92,6839,518,1201,0,205,657,2581,NA
2020,March,1,Delaware,10,72,15,19,3470,43,3619,1655,530,156,161,1063,1550,9,5124,227,2,2,995,128,1354,NA
2020,March,1,District Of Columbia,11,1740,2425,2211,1810,1783,9969,1290,491,102,713,1318,241,189,4344,1346,10690,26,345,788,13195,NA
2020,March,1,Florida,12,5726,29347,4116,23291,4949,67429,9498,10555,6365,1563,2114,6793,817,37705,3911,13432,295,12652,2351,32641,NA
2020,March,1,Georgia,13,51466,5851,1315,9327,491,68450,11241,8138,1506,786,2855,3173,74,27773,12064,2531,1990,15181,3015,34781,NA
2020,March,1,Hawaii,15,15613,13206,7157,5557,1264,42797,2872,2483,707,299,2319,770,136,9586,5137,11094,677,1404,1260,19572,NA
2020,March,1,Idaho,16,64,37,41,3522,5,3669,3120,751,191,116,1327,28,0,5533,658,73,0,689,45,1465,NA
2020,March,1,Illinois,17,1019,14982,387,4424,139,20951,10407,6337,1927,1321,2922,1545,74,24533,6914,1050,29,2872,1230,12095,NA
2020,March,1,Indiana,18,651,107,170,85,36,1049,10759,2760,380,602,1877,1536,9,17923,1962,4042,324,816,4405,11549,NA
2020,March,1,Iowa,19,117,19,70,26,33,265,6830,2079,148,145,1921,0,0,11123,961,6,1,385,75,1428,NA
2020,March,1,Kansas,20,18626,96,105,3100,77,22004,4366,2378,139,207,2166,768,18,10042,5540,5,0,991,336,6872,NA
2020,March,1,Kentucky,21,31584,32,94,235,158,32103,6511,4030,317,248,1272,4,48,12430,8564,24,2,272,962,9824,NA
2020,March,1,Louisiana,22,8046,421,756,5302,1206,15731,9846,1860,1158,1177,1539,1332,113,17025,3439,577,235,1630,255,6136,NA
2020,March,1,Maine,23,63,99,19,8,663,852,1845,314,106,160,1072,0,60,3557,305,7406,0,232,771,8714,NA
2020,March,1,Maryland,24,8390,9541,1932,8508,862,29233,4653,5873,3949,574,1897,1896,178,19020,16539,17531,151,3042,9138,46401,NA
2020,March,1,Massachusetts,25,400,386,199,1184,1597,3766,5775,3357,284,863,2093,2039,386,14797,2267,158,6,3293,853,6577,NA
2020,March,1,Michigan,26,434,233,189,100,1108,2064,8113,2878,935,889,2412,1,97,15325,7048,28,11,685,1587,9359,NA
2020,March,1,Minnesota,27,201,142,126,57,136,662,10947,3074,612,452,2272,1442,28,18827,1389,22,1,772,169,2353,NA
2020,March,1,Mississippi,28,481,4919,612,6063,247,12322,9174,1871,572,93,2589,1584,129,16012,3726,2542,1,2503,313,9085,NA
2020,March,1,Missouri,29,10419,279,1920,4254,190,17062,9404,4826,1153,719,2258,1034,83,19477,5474,48,111,1200,770,7603,NA
2020,March,1,Montana,30,71,6,22,3274,0,3373,2411,685,113,86,935,21,0,4251,447,1,0,783,45,1276,NA
2020,March,1,Nebraska,31,159,324,83,5663,15,6244,3179,1113,282,129,980,318,0,6001,1312,35,4,2569,110,4030,NA
2020,March,1,Nevada,32,233,1027,54,10462,1,11777,3296,1400,522,183,1201,1252,0,7854,459,301,0,1686,173,2619,NA
2020,March,1,New Hampshire,33,62,726,40,34,162,1024,1595,977,303,187,1089,0,8,4159,452,12,2,313,194,973,NA
2020,March,1,New Jersey,34,674,484,385,4908,1501,7952,6121,4123,1274,1177,2375,2336,195,17601,5248,2412,8,1999,596,10263,NA
2020,March,1,New Mexico,35,359,68,77,12168,5,12677,2838,719,203,79,995,230,0,5064,2273,114,0,3664,396,6447,NA
2020,March,1,New York,36,17042,824,680,427,1012,19985,10239,7882,1826,1881,5563,1293,379,29063,7037,112,32,2023,1962,11166,NA
2020,March,1,North Carolina,37,44969,4636,43008,6610,1713,100936,9591,5982,1273,1032,1458,1551,208,21095,10622,4859,2850,1203,2643,22177,NA
2020,March,1,North Dakota,38,18,4,15,7464,0,7501,2946,169,66,64,1149,36,0,4430,477,3,0,1146,69,1695,NA
2020,March,1,Ohio,39,535,259,293,5561,400,7048,11489,5518,1298,965,5066,3561,219,28116,1636,130,2,15363,9369,26500,NA
2020,March,1,Oklahoma,40,11909,1529,582,7416,19,21455,6332,1943,465,338,2163,1836,0,13077,5446,148,8,17636,1830,25068,NA
2020,March,1,Oregon,41,117,155,121,141,1019,1553,5454,527,509,350,2377,117,87,9421,2229,20,3,499,33,2784,NA
2020,March,1,Pennsylvania,42,1025,606,388,231,326,2576,13927,7240,946,1325,4130,1314,121,29003,8578,7495,19,1083,8577,25752,NA
2020,March,1,Rhode Island,44,140,2883,227,69,316,3635,2025,498,599,101,1022,2,51,4298,221,4449,2,194,114,4980,NA
2020,March,1,South Carolina,45,10674,8677,7882,8927,887,37047,9119,3889,648,416,1237,2197,160,17666,3395,3821,766,2039,705,10726,NA
2020,March,1,South Dakota,46,73,3,13,3362,0,3451,3141,333,81,0,1110,22,0,4687,486,1,0,757,45,1289,NA
2020,March,1,Tennessee,47,406,1564,166,163,168,2467,9007,3469,1380,681,3430,7,40,18014,3241,1332,2,1061,547,6183,NA
2020,March,1,Texas,48,73319,6194,2271,37501,1803,121088,18388,18263,5725,3412,3403,6105,339,55635,24712,1454,28,16834,4819,47847,NA
2020,March,1,Utah,49,187,44,93,4307,0,4631,5554,2883,418,229,1455,1373,0,11912,1939,46,2,12735,1196,15918,NA
2020,March,1,Vermont,50,52,6,10,63,37,168,2237,141,50,0,974,0,0,3402,266,3,0,250,33,552,NA
2020,March,1,Virginia,51,21759,79073,11514,12425,4186,128957,7112,7931,5137,1869,1447,2008,449,25953,17546,42496,5309,6176,25360,96887,NA
2020,March,1,Washington,53,27321,24583,726,6595,1976,61201,5367,5588,2347,654,1976,1803,304,18039,9017,20301,2,1457,1330,32107,NA
2020,March,1,West Virginia,54,65,6,33,19,64,187,3925,1592,74,93,2113,0,10,7807,1308,5,0,420,47,1780,NA
2020,March,1,Wisconsin,55,529,43,112,122,291,1097,7208,3992,438,460,2301,0,77,14476,1872,67,3,445,131,2518,NA
2020,March,1,Wyoming,56,36,2,11,3153,0,3202,1567,80,79,0,1227,51,0,3004,238,2,0,755,40,1035,NA
2020,June,2,Alabama,1,4622,69,141,2858,901,8591,9493,4608,282,669,2424,1406,100,18982,18247,105,4,2399,3728,24483,NA
2020,June,2,Alaska,2,9955,46,19,7922,1922,19864,1663,336,79,66,2176,378,47,4745,2367,4,0,2421,305,5097,NA
2020,June,2,Arizona,4,4458,421,3782,11242,7,19910,5328,3292,1069,546,2566,2527,0,15328,3827,189,469,3375,1214,9074,NA
2020,June,2,Arkansas,5,140,11,151,3656,19,3977,6515,1673,153,122,1943,389,0,10795,2441,9,0,1055,102,3607,NA
2020,June,2,California,6,7316,75848,57431,19088,4815,164498,12833,16328,8679,5530,4809,7603,819,56601,9320,34894,4546,9940,5994,64694,NA
2020,June,2,Colorado,8,26664,806,244,9183,45,36942,3731,3679,1040,460,1775,3234,17,13936,4382,105,4,5811,1364,11666,NA
2020,June,2,Connecticut,9,118,5548,65,35,800,6566,3663,1211,453,233,1169,1,123,6853,541,1213,0,179,645,2578,NA
2020,June,2,Delaware,10,71,19,21,3582,38,3731,1662,526,167,156,1049,1546,8,5114,222,2,1,1014,127,1366,NA
2020,June,2,District Of Columbia,11,1645,2406,2167,1769,1764,9751,1274,475,102,709,1314,233,218,4325,1344,10901,27,334,798,13404,NA
2020,June,2,Florida,12,5794,29405,3998,23571,5025,67793,9701,10425,6384,1561,2107,6804,794,37776,3968,13566,302,12847,2369,33052,NA
2020,June,2,Georgia,13,50555,5993,1352,9499,464,67863,11282,8077,1470,822,2819,3155,67,27692,12154,2535,2024,15272,3012,34997,NA
2020,June,2,Hawaii,15,15352,12773,7809,5569,1300,42803,2849,2488,702,324,2314,758,131,9566,5134,11277,689,1336,1295,19731,NA
2020,June,2,Idaho,16,65,43,44,3545,5,3702,3162,743,201,111,1339,28,0,5584,672,70,0,587,49,1378,NA
2020,June,2,Illinois,17,999,14146,402,4469,143,20159,10451,6262,1770,1274,2905,1541,67,24270,7110,1067,29,2837,1256,12299,NA
2020,June,2,Indiana,18,647,121,177,75,36,1056,10651,2763,380,624,1915,1510,10,17853,2029,4183,321,735,4417,11685,NA
2020,June,2,Iowa,19,114,20,70,27,35,266,6814,2026,145,143,1921,0,0,11049,985,6,1,331,73,1396,NA
2020,June,2,Kansas,20,18176,109,98,3150,79,21612,4386,2361,141,209,2158,769,18,10042,5601,5,0,952,337,6895,NA
2020,June,2,Kentucky,21,33348,36,102,243,160,33889,6566,4175,311,262,1252,4,50,12620,8670,23,2,240,939,9874,NA
2020,June,2,Louisiana,22,8069,431,748,5296,1190,15734,9843,1907,1157,1145,1529,1300,115,16996,3424,584,234,1611,275,6128,NA
2020,June,2,Maine,23,63,110,27,11,656,867,1844,316,107,161,1071,0,59,3558,302,7556,0,206,765,8829,NA
2020,June,2,Maryland,24,8515,10392,2148,8629,863,30547,4557,5712,3963,586,1870,1894,177,18759,16594,17658,178,3052,9234,46716,NA
2020,June,2,Massachusetts,25,390,417,218,1213,1588,3826,5809,3306,288,895,2077,2031,367,14773,2291,159,6,3282,837,6575,NA
2020,June,2,Michigan,26,437,250,196,100,1109,2092,8222,2811,932,895,2393,1,91,15345,7085,26,11,669,1574,9365,NA
2020,June,2,Minnesota,27,198,145,133,56,132,664,10916,3014,609,458,2262,1442,27,18728,1423,21,2,822,169,2437,NA
2020,June,2,Mississippi,28,472,4563,485,6503,249,12272,9042,1847,600,90,2598,1553,135,15865,3761,2575,1,2478,319,9134,NA
2020,June,2,Missouri,29,9574,231,2037,4316,188,16346,9355,4807,1140,677,2229,1046,81,19335,5548,48,121,1193,781,7691,NA
2020,June,2,Montana,30,71,5,24,3410,0,3510,2378,676,113,88,922,21,0,4198,465,1,0,749,46,1261,NA
2020,June,2,Nebraska,31,154,325,86,5785,17,6367,3204,1081,275,130,986,323,0,5999,1326,35,4,2578,113,4056,NA
2020,June,2,Nevada,32,222,1089,80,10544,1,11936,3254,1350,537,185,1195,1254,0,7775,409,307,0,1687,177,2580,NA
2020,June,2,New Hampshire,33,61,689,39,31,163,983,1582,900,310,184,1092,0,9,4077,462,14,2,294,195,967,NA
2020,June,2,New Jersey,34,669,466,389,4969,1550,8043,6092,3824,1265,1217,2368,2322,236,17324,5302,2439,8,1979,598,10326,NA
2020,June,2,New Mexico,35,350,69,83,12278,5,12785,2887,698,209,43,984,230,0,5051,2279,113,1,3649,408,6450,NA
2020,June,2,New York,36,17045,839,699,419,1010,20012,10300,7785,1825,1938,5579,1286,355,29068,7019,116,30,1967,1948,11080,NA
2020,June,2,North Carolina,37,45544,4556,41856,6653,1628,100237,9589,5974,1273,1056,1456,1521,213,21082,10652,4879,2842,1194,2621,22188,NA
2020,June,2,North Dakota,38,15,4,17,7598,0,7634,2990,174,66,68,1156,37,0,4491,502,3,1,1089,65,1660,NA
2020,June,2,Ohio,39,530,277,313,5509,409,7038,11323,5498,1298,976,5052,3544,211,27902,1586,135,1,15527,9296,26545,NA
2020,June,2,Oklahoma,40,11662,1552,493,7519,20,21246,6399,1914,476,343,2171,1823,0,13126,5460,157,6,17837,1845,25305,NA
2020,June,2,Oregon,41,118,483,124,143,1010,1878,5470,527,505,358,2381,115,76,9432,2240,21,3,464,29,2757,NA
2020,June,2,Pennsylvania,42,854,651,380,226,319,2430,13864,7174,933,1363,4087,1313,115,28849,8493,7558,20,1044,8525,25640,NA
2020,June,2,Rhode Island,44,106,2420,186,61,286,3059,2040,506,587,98,1008,2,56,4297,190,4474,2,166,119,4951,NA
2020,June,2,South Carolina,45,9161,8490,8335,9262,932,36180,9120,3844,649,417,1227,2181,158,17596,3329,3946,763,2047,728,10813,NA
2020,June,2,South Dakota,46,75,4,12,3431,0,3522,3126,337,79,0,1108,22,0,4672,504,1,0,751,44,1300,NA
2020,June,2,Tennessee,47,390,1562,169,163,163,2447,9011,3467,1371,697,3423,8,40,18017,3363,1357,2,1005,535,6262,NA
2020,June,2,Texas,48,73220,5981,2331,34294,1806,117632,18420,18309,5768,3472,3390,6096,327,55782,24749,1471,28,17051,4797,48096,NA
2020,June,2,Utah,49,179,50,105,4370,0,4704,5559,3012,411,227,1449,1350,0,12008,1843,48,2,12749,1214,15856,NA
2020,June,2,Vermont,50,52,25,11,62,35,185,2205,176,50,0,987,0,6,3424,274,3,0,236,33,546,NA
2020,June,2,Virginia,51,21713,80343,11250,12418,4197,129921,7002,7904,5144,1917,1456,2004,441,25868,17508,42876,5333,6191,25428,97336,NA
2020,June,2,Washington,53,27383,25244,781,6805,1917,62130,5379,5591,2315,672,1973,1797,289,18016,8905,20384,3,1404,1339,32035,NA
2020,June,2,West Virginia,54,60,4,31,18,69,182,3987,1526,70,97,2112,0,28,7820,1331,5,0,377,47,1760,NA
2020,June,2,Wisconsin,55,528,53,118,127,294,1120,7141,3978,445,452,2287,0,76,14379,1876,73,3,417,133,2502,NA
2020,June,2,Wyoming,56,37,3,8,3249,0,3297,1571,78,76,0,1243,54,0,3022,256,3,0,783,37,1079,NA
2020,September,3,Alabama,1,4584,66,141,3050,929,8770,9755,4502,284,665,2444,1400,102,19152,18357,113,4,2383,3728,24585,NA
2020,September,3,Alaska,2,10093,44,21,8042,1916,20116,1649,343,76,69,2158,375,38,4708,2367,4,0,2440,307,5118,NA
2020,September,3,Arizona,4,4356,383,4076,11227,7,20049,5340,3296,1081,534,2570,2529,0,15350,3897,189,475,3446,1189,9196,NA
2020,September,3,Arkansas,5,136,11,120,3634,19,3920,6556,1584,154,124,1953,392,0,10763,2398,9,0,1012,98,3517,NA
2020,September,3,California,6,7501,79551,57063,18801,4755,167671,13240,16522,8607,5444,4896,7563,828,57100,9396,35351,4586,10043,5918,65294,NA
2020,September,3,Colorado,8,27084,813,236,9136,47,37316,3778,3671,1039,461,1802,3203,14,13968,4339,104,4,5831,1355,11633,NA
2020,September,3,Connecticut,9,122,5781,57,37,690,6687,3664,1277,439,221,1171,1,100,6873,554,1224,0,191,620,2589,NA
2020,September,3,Delaware,10,74,20,19,3565,39,3717,1686,532,161,150,1056,1540,9,5134,239,4,2,1046,119,1410,NA
2020,September,3,District Of Columbia,11,1758,2381,2232,1969,1854,10194,1281,473,122,692,1289,225,250,4332,1269,10879,26,502,836,13512,NA
2020,September,3,Florida,12,5914,29463,3545,23799,5019,67740,9830,10593,6290,1546,2118,6857,816,38050,4019,13698,316,13013,2331,33377,NA
2020,September,3,Georgia,13,51166,6264,1344,9486,476,68736,11294,8044,1455,821,2844,3114,76,27648,12242,2554,2050,15226,2969,35041,NA
2020,September,3,Hawaii,15,15451,12296,7159,5588,1268,41762,2911,2465,703,310,2318,754,132,9593,5099,11359,702,1340,1257,19757,NA
2020,September,3,Idaho,16,61,38,40,3505,4,3648,3185,745,201,82,1336,29,0,5578,663,71,0,659,50,1443,NA
2020,September,3,Illinois,17,980,20555,391,4439,135,26500,10469,6249,1978,1237,2911,1550,72,24466,7182,1072,31,2878,1258,12421,NA
2020,September,3,Indiana,18,645,119,166,86,31,1047,10491,2733,384,623,1945,1483,10,17669,2007,4206,327,744,4406,11690,NA
2020,September,3,Iowa,19,119,18,67,25,31,260,6829,1967,148,137,1923,0,0,11004,977,5,1,321,74,1378,NA
2020,September,3,Kansas,20,18499,121,111,3128,83,21942,4446,2364,133,205,2180,770,16,10114,5567,5,0,967,326,6865,NA
2020,September,3,Kentucky,21,33369,33,99,243,156,33900,6577,4088,311,230,1260,4,53,12523,8704,22,3,231,944,9904,NA
2020,September,3,Louisiana,22,8084,433,779,5260,1178,15734,9959,1868,1139,1141,1529,1281,114,17031,3417,593,245,1626,267,6148,NA
2020,September,3,Maine,23,61,104,26,11,614,816,1842,313,106,145,1075,0,67,3548,309,7519,0,205,773,8806,NA
2020,September,3,Maryland,24,8465,9807,2021,8606,863,29762,4586,5770,3948,594,1840,1877,174,18789,16640,17963,187,3058,9290,47138,NA
2020,September,3,Massachusetts,25,395,377,199,1220,1480,3671,5880,3215,289,896,2064,2038,372,14754,2269,157,7,3239,804,6476,NA
2020,September,3,Michigan,26,493,237,183,102,1091,2106,8378,2854,910,848,2448,1,98,15537,7110,28,11,613,1559,9321,NA
2020,September,3,Minnesota,27,200,141,126,59,126,652,10901,3048,605,437,2269,1437,27,18724,1414,23,2,781,160,2380,NA
2020,September,3,Mississippi,28,454,4678,399,6857,266,12654,9060,1761,597,91,2637,1531,141,15818,3927,2643,1,2456,285,9312,NA
2020,September,3,Missouri,29,11604,221,1212,4274,198,17509,9355,4891,1121,683,2244,1022,86,19402,5516,50,123,1104,755,7548,NA
2020,September,3,Montana,30,67,5,24,3423,0,3519,2408,664,115,90,932,22,0,4231,454,1,0,747,41,1243,NA
2020,September,3,Nebraska,31,143,304,81,5834,13,6375,3244,1063,273,136,1005,322,0,6043,1310,38,4,2587,113,4052,NA
2020,September,3,Nevada,32,210,1127,54,10551,1,11943,3302,1313,536,176,1199,1240,0,7766,405,313,0,1745,176,2639,NA
2020,September,3,New Hampshire,33,61,856,55,27,157,1156,1642,893,308,159,1104,0,8,4114,442,15,2,276,195,930,NA
2020,September,3,New Jersey,34,653,460,391,4974,1724,8202,6113,3876,1216,1217,2373,2311,232,17338,5397,2472,7,1976,590,10442,NA
2020,September,3,New Mexico,35,360,64,66,12221,4,12715,2875,676,209,40,989,235,0,5024,2305,117,1,3717,396,6536,NA
2020,September,3,New York,36,17152,751,702,422,987,20014,10420,7718,1807,1906,5685,1277,350,29163,7144,122,31,1898,1927,11122,NA
2020,September,3,North Carolina,37,45869,4564,43140,6470,1562,101605,9721,6080,1293,1047,1467,1502,209,21319,10776,4906,2895,1208,2619,22404,NA
2020,September,3,North Dakota,38,19,4,19,7596,0,7638,2990,168,68,65,1163,36,0,4490,473,3,1,1104,64,1645,NA
2020,September,3,Ohio,39,526,250,291,5609,395,7071,11321,5546,1276,967,5092,3521,206,27929,1613,129,4,15640,9351,26737,NA
2020,September,3,Oklahoma,40,12419,1539,401,7345,20,21724,6398,1884,466,328,2225,1829,0,13130,5449,154,8,17942,1842,25395,NA
2020,September,3,Oregon,41,113,459,120,155,995,1842,5504,521,519,359,2391,117,77,9488,2238,23,3,576,27,2867,NA
2020,September,3,Pennsylvania,42,1010,566,386,245,312,2519,13806,7208,934,1324,4069,1315,116,28772,8331,7676,22,992,8546,25567,NA
2020,September,3,Rhode Island,44,136,2768,204,71,309,3488,2049,522,584,101,1019,2,56,4333,173,4599,2,157,120,5051,NA
2020,September,3,South Carolina,45,12110,8371,9824,9260,1002,40567,9270,3827,632,412,1250,2173,151,17715,3397,3880,761,2076,720,10834,NA
2020,September,3,South Dakota,46,75,6,11,3378,0,3470,3149,325,74,0,1112,22,0,4682,496,1,0,734,44,1275,NA
2020,September,3,Tennessee,47,393,1564,159,173,155,2444,9256,3383,1367,681,3490,9,41,18227,3318,1376,2,956,522,6174,NA
2020,September,3,Texas,48,72909,5903,2252,34472,1807,117343,18617,18333,5723,3445,3390,6123,334,55965,24874,1492,31,17209,4767,48373,NA
2020,September,3,Utah,49,171,45,89,4303,1,4609,5666,2844,426,225,1473,1334,0,11968,1865,48,2,12748,1240,15903,NA
2020,September,3,Vermont,50,46,12,9,59,32,158,2229,236,49,0,1000,0,0,3514,268,3,0,215,30,516,NA
